label,message,label_num,message_length,clean_text
ham,:-) :-),0,7,
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,0,111,thought bout drink tap spile seven pub ga st broad st canal ok
ham,I am going to sleep. I am tired of travel.,0,42,go sleep tire travel
ham,"Haha, just what I was thinkin",0,29,haha thinkin
ham,Yup but it's not giving me problems now so mayb i'll jus leave it...,0,68,yup give problem mayb ju leav
ham,Lol no. Just trying to make your day a little more interesting,0,62,lol tri make day littl interest
ham,"How long before you get reply, just defer admission til next semester",0,69,long get repli defer admiss til next semest
ham,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)",0,139,word checkmat chess come persian phrase shah maat mean king dead goodmorn good day
ham,Po de :-):):-):-):-). No need job aha.,0,38,po de need job aha
ham,Rats. Hey did u ever vote for the next themes?,0,46,rat hey u ever vote next theme
spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.",1,152,new mobil must go txt nokia collect today www tc biz optout gbp mtmsg txtauction
ham,I hope your pee burns tonite.,0,29,hope pee burn tonit
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.",0,121,oh rite well im best mate pete went week geva longer week
ham,Yay can't wait to party together!,0,33,yay wait parti togeth
ham,....photoshop makes my computer shut down.,0,42,photoshop make comput shut
ham,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun,0,89,boy made fun today ok problem sent one messag fun
ham,That's one of the issues but california is okay. No snow so its manageable,0,74,one issu california okay snow manag
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0,1,135,privat account statement show un redeem point call identifi code expir
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...",0,71,hmmm mayb tri e shoppin area one forgot e name hotel
ham,"Awesome, that gonna be soon or later tonight?",0,45,awesom gonna soon later tonight
ham,I need details about that online job.,0,37,need detail onlin job
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 ,1,135,valu vodafon custom comput pick win prize collect easi call
ham,Missing you too.pray inshah allah,0,33,miss pray inshah allah
ham,Pls help me tell Ashley that i cant find her number oh,0,54,pl help tell ashley cant find number oh
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,0,69,escap theatr go watch kavalan minut
ham,S.this will increase the chance of winning.,0,43,increas chanc win
ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.,0,81,either way work lt gt year old hope doesnt bother
ham,Maybe you should find something else to do instead???,0,53,mayb find someth els instead
ham,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see,0,76,gain right wife dont demand tri husband let see
ham,I liked your new house,0,22,like new hous
ham,I'm fine. Hope you are also,0,27,fine hope also
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0,109,also north carolina texa atm would go gre site pay test result sent
ham,Same to u...,0,12,u
ham,yes baby! I need to stretch open your pussy!,0,44,ye babi need stretch open pussi
ham,Thanks  and ! Or bomb and date as my phone wanted to say! ,0,58,thank bomb date phone want say
ham,Ok...,0,5,ok
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",0,121,hey guy know breath neck get bud anyway abl get half track usf tonight
ham,"Response is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care",0,152,respons one power weapon occupi place other heart alway give respons care u gud night swt dream take care
ham,Nokia phone is lovly..,0,22,nokia phone lovli
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,1,159,free messag thank use auction subscript servic p msgrcvd skip auction txt unsubscrib txt stop customercar
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,1,95,bore housew chat n date bt nation rate p min landlin
ham,Sorry da..today i wont come to play..i have driving clas..,0,58,sorri da today wont come play drive cla
ham,I'm really sorry I lit your hair on fire,0,40,realli sorri lit hair fire
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",0,297,oh shit thought trip loooooool make much sens grin sofa refer sleep couch link sent went trip oh babe go celebr rent
ham,Okey dokey swashbuckling stuff what oh.,0,39,okey dokey swashbuckl stuff oh
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0,92,watch cartoon listen music amp eve go templ amp church u
ham,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.,0,158,tension face smile face wast face innoc face terror face cruel face romant face lovabl face decent face lt gt joker face
ham,Dip's cell dead. So i m coming with him. U better respond else we shall come back.,0,82,dip cell dead come u better respond els shall come back
ham,Well. You know what i mean. Texting,0,35,well know mean text
ham,Hi dis is yijue i would be happy to work wif ü all for gek1510...,0,65,hi di yiju would happi work wif gek
ham,Lol! Oops sorry! Have fun. ,0,27,lol oop sorri fun
ham,Wat happened to the cruise thing,0,32,wat happen cruis thing
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?",0,85,know dat feelin pete wuld get em nuther place nuther time mayb
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,1,137,lyricalladi f invit friend repli ye see www sm ac u hmmross stop send stop frnd
ham,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,0,126,world happiest frnd never charact dey best understand differ
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,1,147,polyphon tone ur mob everi week txt pt st tone free get txtin tell ur friend p tone repli hl info
ham,Yeah just open chat and click friend lists. Then make the list. Easy as pie,0,75,yeah open chat click friend list make list easi pie
ham,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,0,92,alright tyler got minor crisi home sooner thought asap
ham,When/where do I pick you up,0,27,pick
ham,As usual u can call me ard 10 smth.,0,35,usual u call ard smth
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",0,145,new theori argument win situat lose person dont argu ur friend kick amp say alway correct
ham,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,0,113,mani thing antibiot use chest abdomen gyna infect even bone infect
ham,Poor girl can't go one day lmao,0,31,poor girl go one day lmao
ham,Or just do that 6times,0,22,time
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,1,148,today vodafon number end select receiv award number match call receiv award
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,0,166,pl make note expos also find school anyon els vomit dog cat hous let know later
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",0,276,japanes proverb one u none u must indian version one let none leav final kerala version one stop none make strike
ham,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0,171,sound like could lot time spent chastiti devic boy grin take beat like good dog go loung nice long bath
ham,Its worse if if uses half way then stops. Its better for him to complete it.,0,76,wors use half way stop better complet
ham,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,0,158,miser tell u side effect birth control massiv gut wrench cramp first month sleep last night
ham,Send me the new number,0,22,send new number
ham,Convey my regards to him,0,24,convey regard
spam,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,1,132,want latest video handset anytim network min half price line rental repli call deliveri tomorrow
ham,2 and half years i missed your friendship:-),0,44,half year miss friendship
ham,I cant pick the phone right now. Pls send a message,0,51,cant pick phone right pl send messag
ham,Oh for fuck's sake she's in like tallahassee,0,44,oh fuck sake like tallahasse
ham,"Haha, that was the first person I was gonna ask",0,47,haha first person gonna ask
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1,145,ou guarante latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd
ham,Taka lor. Wat time u wan 2 come n look 4 us?,0,44,taka lor wat time u wan come n look us
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,1,134,free polyphon rington text super get free poli tone week sn pobox nr zs subscript pw
ham,I;m reaching in another 2 stops.,0,32,reach anoth stop
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",0,415,mean post wrote like mani time ritten stuff let sit feel time angri left hit send stop check phone got car said sleep bore time clean fold laundri etc least make bed
spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,1,181,warner villag c colin farrel swat wkend warner villag get free med popcorn show msg ticket kiosk valid c c kiosk repli soni mre film offer
ham,Will you come online today night,0,32,come onlin today night
ham,Then anything special?,0,22,anyth special
ham,"I'm in solihull, | do you want anything?",0,40,solihul want anyth
ham,Will do. Have a good day,0,24,good day
ham,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,0,160,regret inform u nh made mistak u never actual born pleas report yor local hospit b termin r sorri inconveni
ham,Love that holiday Monday feeling even if I have to go to the dentists in an hour,0,80,love holiday monday feel even go dentist hour
ham,I am on the way to tirupur.,0,27,way tirupur
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",1,155,goal arsen henri v liverpool henri score simpl shot yard pass bergkamp give arsen goal margin min
ham,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,0,237,alreadi got flaki parent snot suppos child job support parent ride age anyway suppos support hurt unintent hurt nonetheless
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,0,134,took hooch walk toaday fell splat graze knee everyth stay home see tomorrow
ham,"Just dropped em off, omw back now",0,33,drop em omw back
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1,153,nd time tri contact u u pound prize claim easi call p per min bt nation rate
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,0,80,sit mu wait everyon get suit take shower
ham,Re your call; You didn't see my facebook huh?,0,45,call see facebook huh
ham,"G says you never answer your texts, confirm/deny",0,48,g say never answer text confirm deni
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",0,148,common hearin r u wat r u ur day let ask u someth differ u smile today gud evng
ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0,156,hi dear call urgnt know what problem want work problem least tell wate repli
ham,Oh yah... We never cancel leh... Haha ,0,38,oh yah never cancel leh haha
ham,We can go 4 e normal pilates after our intro...  ,0,49,go e normal pilat intro
ham,Ok... Let u noe when i leave my house.,0,38,ok let u noe leav hous
ham,"Oh yes, why is it like torture watching england?",0,48,oh ye like tortur watch england
ham,Wanna do some art?! :D,0,22,wanna art
ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,0,96,hope piss rememb gone sister someth
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,159,got take take part wrc ralli oz u lucozad energi text ralli le p see pack lucozad co uk wrc itcould u
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",1,124,hi sexychat girl wait text text great night chat send stop stop servic
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",0,149,good morn boytoy yummi lip sexi bun think crave need
ham,Match started.india  &lt;#&gt;  for 2,0,37,match start india lt gt
ham,Once free call me sir.,0,22,free call sir
ham,Hey do you want anything to buy:),0,33,hey want anyth buy
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",0,83,hey babe go ever figur go new year
ham,K..k.:)congratulation ..,0,24,k k congratul
ham,G wants to know where the fuck you are,0,38,g want know fuck
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0,129,cancel yeah babi well sound import understand darlin give ring later fone love kate x
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0,85,tomarrow want got court lt decim gt come bu stand
ham,Ü go home liao? Ask dad to pick me up at 6...,0,45,go home liao ask dad pick
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0,87,omg make wed chapel frontiervil get good stuff
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0,106,eatin lor goin back work soon e mountain deer show huh watch b liao nice
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,0,95,check mail mail varma kept copi regard membership take care insha allah
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,0,86,wrong phone phone answer one assum peopl well
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0,107,anyway think secur anyth lemm know want drive south chill
ham,I'm already back home so no probably not,0,40,alreadi back home probabl
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,1,118,great news call freefon claim guarante cash gift speak live oper
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1,137,hi ami send free phone number coupl day give access adult parti
ham,I am in bus on the way to calicut,0,33,bu way calicut
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,0,146,hi probabl much fun get messag thought id txt u co im bore jame fart night
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,0,136,hi babi im sat bloodi bu mo wont home wanna somethin later call later ortxt back jess xx
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1,140,welcom select servic ad benefit call special train advisor free mobil diall
ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0,100,lost pound sinc doc visit last week woot woot gonna celebr stuf face
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0,64,u come back dinner rite dad ask confirm wif u
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,0,73,master buy bb co sale bf
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0,146,ahhhh woken bad dream u tho dont like u right didnt know anyth comedi night guess im
ham,I'm vivek:)i got call from your number.,0,39,vivek got call number
ham,Why didn't u call on your lunch?,0,32,u call lunch
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",0,65,mean left earli check co work
ham,I want  &lt;#&gt;  rs da:)do you have it?,0,41,want lt gt rs da
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0,152,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
ham,Yup ok...,0,9,yup ok
ham,I want to see your pretty pussy...,0,34,want see pretti pussi
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1,153,dear voucher holder next meal us use follow link pc enjoy dine experiencehttp www vouch com etlp dine asp
ham,"A few people are at the game, I'm at the mall with iouri and kaila",0,66,peopl game mall iouri kaila
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,1,159,urgent tri contact u today draw show prize guarante call land line claim valid hr
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,1,135,donat unicef asian tsunami disast support fund text donat ad next bill
ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0,133,futur plan tomorrow result today best present enjoy futur
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0,125,cme want go ho morow wil cme got dear didnt say time
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0,132,suppos meet discuss abt trip thought xuhui told afternoon thought go lesson
ham,Hey come online! Use msn... We are all there,0,44,hey come onlin use msn
ham,I'm fine. Hope you are good. Do take care.,0,42,fine hope good take care
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,0,142,oop shower u call hey park garag collaps univers hospit see crazi stuff like happen
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,0,62,aiyo u poor thing u dun wan eat u bath alreadi
ham,Yar... I tot u knew dis would happen long ago already.,0,54,yar tot u knew di would happen long ago alreadi
ham,You are gorgeous! keep those pix cumming :) thank you!,0,54,gorgeou keep pix cum thank
ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",0,54,boy late home father power frndship
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,0,89,jade paul u txt u rememb barm want talk u txt
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0,111,spend new year brother famili let plan meet next week readi spoil
ham,So what u doing today?,0,22,u today
ham,I said its okay. Sorry,0,22,said okay sorri
ham,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,0,57,slept thinkthi time lt gt pm danger
ham,Networking job is there.,0,24,network job
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,1,138,goldvik invit friend repli ye see www sm ac u goldvik stop send stop frnd
ham,Dont let studying stress you out. L8r.,0,38,dont let studi stress l r
ham,That's y u haf 2 keep me busy...,0,32,u haf keep busi
ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.,0,70,rush work school rush go hungri
ham,Which channel:-):-):):-).,0,25,channel
ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,0,96,tell coulda real valentin u never pick noth
spam,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1,175,phoni award today voda number end xxxx select receiv award match pleas call quot claim code standard rate app
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",0,95,made eta taunton plan hope still okday good see xx
ham,I'm hungry buy smth home...,0,27,hungri buy smth home
ham,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",0,150,hey kate hope ur ok give u buz wedlunch go outsomewher adrink town cud go watershd bit ppl fromwrk bthere love petexxx
ham,My drive can only be read. I need to write,0,42,drive read need write
ham,"Just looked it up and addie goes back Monday, sucks to be her",0,61,look addi goe back monday suck
ham,Happy new year. Hope you are having a good semester,0,51,happi new year hope good semest
ham,Esplanade lor. Where else...,0,28,esplanad lor els
ham,Can you talk with me..,0,22,talk
ham,"Hmph. Go head, big baller.",0,26,hmph go head big baller
ham,Well its not like you actually called someone a punto. That woulda been worse.,0,78,well like actual call someon punto woulda wors
ham,"Nope. Since ayo travelled, he has forgotten his guy",0,51,nope sinc ayo travel forgotten guy
ham,You still around? Looking to pick up later,0,42,still around look pick later
spam,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,1,166,cd u congratul ur award cd gift voucher gift guarante freeentri wkli draw xt music tnc www ldew com win ppmx age
ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0,247,someon year lt gt toyota camri like mr olayiwola mileag lt gt k clean need know much sell rais dough soon land sell holla back
ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,0,81,guess pub im im happi pig clover whatev say
ham,ILL B DOWN SOON,0,15,ill b soon
ham,Oh k. . I will come tomorrow,0,28,oh k come tomorrow
ham,Go fool dont cheat others ok,0,28,go fool dont cheat other ok
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",0,78,mobil number pl sm ur mail id convey regard achan amma rakhesh qatar
ham,"By the way, 'rencontre' is to meet again. Mountains dont....",0,60,way rencontr meet mountain dont
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,1,154,guarante cash prize claim yr prize call custom servic repres pm cost p
ham,U attend ur driving lesson how many times a wk n which day?,0,59,u attend ur drive lesson mani time wk n day
ham,"Uncle G, just checking up on you. Do have a rewarding month",0,59,uncl g check reward month
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,0,146,hello boytoy geeee miss today like send tm remind think love love kiss
ham,I think the other two still need to get cash but we can def be ready by 9,0,73,think two still need get cash def readi
ham,Hey gals...U all wanna meet 4 dinner at nìte? ,0,46,hey gal u wanna meet dinner n te
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,1,154,dear xxxxxxx u invit xchat final attempt contact u txt chat p msgrcvdhg suit land row w j hl ldn yr
ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,0,152,babe talk think good boy miss love
ham,Great! How is the office today?,0,31,great offic today
ham,"It's cool, we can last a little while. Getting more any time soon?",0,66,cool last littl get time soon
ham,:-( sad puppy noise,0,19,sad puppi nois
ham,Yes its possible but dint try. Pls dont tell to any one k,0,57,ye possibl dint tri pl dont tell one k
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,0,100,anyway holla whenev around need excus go creep peopl sarasota
ham,Where you. What happen,0,22,happen
ham,I was gonna ask you lol but i think its at 7,0,44,gonna ask lol think
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1,146,ur cash balanc current pound maxim ur cash send go p meg cc hg suit land row w j hl
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,1,133,privat account statement show un redeem point call identifi code xx expir
ham,Go chase after her and run her over while she's crossing the street,0,67,go chase run cross street
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1,126,like tell deepest darkest fantasi call p min stop text call nat rate
ham,Is there coming friday is leave for pongal?do you get any news from your work place.,0,84,come friday leav pongal get news work place
ham,Hey... Very inconvenient for your sis a not huh?,0,48,hey inconveni si huh
ham,Ok i vl..do u know i got adsense approved..,0,43,ok vl u know got adsens approv
ham,"* Was really good to see you the other day dudette, been missing you!",0,69,realli good see day dudett miss
ham,I want to go to perumbavoor,0,27,want go perumbavoor
ham,How many times i told in the stage all use to laugh. You not listen aha.,0,72,mani time told stage use laugh listen aha
spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,1,149,believ true incred txt repli g learn truli amaz thing blow mind fwd p txt
ham,(You didn't hear it from me),0,28,hear
ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.,0,133,thank talk saturday dear cherish brother role model
ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.,0,98,pl clarifi back open return ticket prepon go back kerala
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468,1,135,natali f invit friend repli ye see www sm ac u natali k stop send stop frnd
ham,She ran off with a younger man. we will make pretty babies together :),0,70,ran younger man make pretti babi togeth
spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,1,109,jamster get free wallpap text heart c appli need help call
ham,O ic lol. Should play 9 doors sometime yo,0,41,ic lol play door sometim yo
ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...",0,111,dunno dad said come home bring us lunch yup go w u lor call u reach school lor
ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0,97,sent jd custom servic cum account execut ur mail id detail contact us
ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.,0,89,desir u go doctor liver get bit stylish get ur hair manag that
ham,Hmmm.still we dont have opener?,0,31,hmmm still dont open
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,0,89,yeah basic time next week get away mom amp get
ham,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)",0,155,edison rightli said fool ask question wise man answer know us speechless viva gm gn ge gnt
ham,I will vote for wherever my heart guides me,0,43,vote wherev heart guid
ham,With my sis lor... We juz watched italian job.,0,46,si lor juz watch italian job
ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",0,111,tick tick tick could die loneli know pout stomp feet need
ham,Lmao you know me so well...,0,27,lmao know well
spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1,159,doubl min doubl txt price linerent latest orang bluetooth mobil call mobileupd latest offer call optout lf
ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,0,175,train back northampton afraid stay skyve today ho ho around wednesday though fanci comedi club week way
ham,Goodnight da thangam I really miss u dear.,0,42,goodnight da thangam realli miss u dear
